timestamp,speaker,words,tags,highlight,timelink
 [20:14],RA,"Well, I think, I always used a notebook. You know, I couldn't tell you exactly what the notebooks looked like way back then, but I always wrote by hand. I think I wrote by hand then&#8212;I'm sure I did longer, took me longer to write a poem, and it also stayed in the hand-written phase longer because back then, when you left the hand-written phase, you had to go to a typewriter. You're too young to know about typewriters, but they were enormously irritating because if you made any mistakes, you had to either start over or put whiteout on it, or you know, etcetera. And then, you would make a copy. I mean, you would print it out and if you wanted another copy, you'd have to type it again. I mean, right?",change;paper;highlight,1214
 ,DB,"Yeah.",,
 ,RA,"So, I mean, there's a limit to that.",,
 ,,"So, you would kind of just do without when you thought you had pretty much finished version. You might be wrong, but you know...",,
 ,DB,"Yeah.",,
 ,RA,"Still.",,
 ,DB,"When you were working in the notebook, was it usually in a certain spot? Or could that be wherever you were? Was it just&#8212;",paper;prompt,
 ,RA,"Well, it would&#8212;I did it a lot at home, but sometimes outside.",paper;prompt,
 ,DB,"Outside. And was it something where you&#8212;had a line or an idea that then you would write down?",paper;prompt,
 ,RA,"Yeah, I mean, I often start that way&#8212;then, and still, you know. I can&#8212;just something that I hear or see, sort of peaks my interest. It could be something I read, and I'll write down a passage, or I'll write down something I overhear someone say, or even on television, I could hear something that I write down.",paper;prompt;highlight,
 ,,"And I kind of collect those things like a magpie until something starts to take off.",paper;prompt;highlight,
 ,DB,"OK. And in the beginning part of your career, then, how&#8212;at what point would you go to the typewriter? Like when would you kind of feel like, &quot;OK, this really needs to be typed?&quot;",between;revision,
 ,RA,"Well, I guess, when I thought it was good enough to keep and good enough to maybe send a copy to someone to see what they thought, either an editor or a friend. So, that's pretty far along.",between;revision,
 ,DB,"Yeah.",between;revision,
 ,,"So, would you&#8212;were you doing revisions within the notebook as well?",between;revision,
 ,RA,"Uh-hmm.",between;revision,
 ,DB,"And what type of revisions did it sort of start as? I mean, was it&#8212;would you just be crossing out and rewriting? Or would you&#8212;?",between;revision,
 ,RA,"I don't know if I would cross out. I think I would just, you know, go to another page and rewrite.",between;revision,
 ,DB,"OK. So, when did the computer start to enter in to this process?",early,
 ,RA,"Let's see. When did I first get a computer?",early,
 ,,"The first thing I got was one of those IBM Selectrics that was sort of computerized, where you could make&#8212;you could save, and make a number of copies. But shortly after I got that, I was able to get my first computer. So, that became sort of redundant instantly.",early,
 ,,"I'm trying to think what year it was. I mean, it was probably only...when did...you tell me. When did desktops with word processing become available? It wasn't a Word. It was like Word Perfect, or Word&#8212;",early,
 ,DB,"Word computers.",early,
 ,RA,"Yeah.",early,
 ,DB,"So, like mid-80's sort of?",early,
 ,RA,"Yeah, maybe&#8212;",early,
 ,DB,"&#8212;later than that?",early,
 ,RA,"&#8212;later, maybe. Yeah. I think I got that Selectric in the mid-80's, maybe, you know&#8212;I probably got the computer by the late-80's, and I don't think I got internet until&#8212;there wasn't internet that you could get until the early 90's, probably.",early,
 [23:34],DB,"Yeah",early,1414
 ,RA,"It's incredible now, to think!",early,
 ,DB,"Yeah.",early,
 ,,"How did&#8212;so, how did that first computer come about? I mean, did you know a friend who had a computer and then go after that, or how'd you&#8212;?",early,
 ,RA,"Yeah. I think, again, Ron Silliman (23:56) who worked in the computer industry&#8212;he worked as a marketer in the computer industry&#8212;he had one. I mean, he didn't live near me at that point, but we were in touch and he had one before I did.",early,
 ,,"But I guess, you know, really, I mean everyone was getting it at about the same time.",early,
 ,DB,"Uh-hmm. So, you got a computer",early,
 ,RA,"I don't remember. I mean, I guess it was gradual. I still, like I say, work in notebooks but I am sure that I started going from the notebook to the computer sooner than I would have on a typewriter, I am sure. But I don't have a clear memory of it.",early,
 ,,"What I do have a clear memory of is how the internet changed things. Because then you could send someone something and say, &quot;What do you think? I don't know about this last line, what do you think?&quot;",change;correspondence;revision,
 ,,"I mean, you could have that kind of conversation.",change;correspondence;revision,
 ,DB,"Yeah.",change;correspondence;revision,
 [25:00],RA,"And if you do that in a letter&#8212;which I did, but by the time you got the letter back you'd already made up your mind&#8212;",change;correspondence;revision,1500
 ,DB,"Right, right. So, in the early part when you were sending these by letters, you did that only a little bit and it didn't&#8212;how did you establish&#8212;?",change;correspondence;revision,
 ,RA,"I think I did. I mean, I would type something up and send it, usually to a couple of people&#8212;two or three people&#8212;and I would get responses back. But it certainly&#8212;I mean, now we're so used to kind of this instant dialogue, instant gratification. Sometimes I think that that's, you know, maybe that's why I'm writing faster now. Really, it is the stimulation of that.",change;correspondence;revision;highlight,
 ,,"Because I'm still not&#8212;I guess, I'm insecure enough that I'm not comfortable in saying something is finished until somebody has said that they at least think it's interesting. I mean, it doesn't always have to be Ron. Sometimes I send it to somebody else, but I have to have, like, somebody's approval&#8212;not a 100% approval but, like, somebody has to think, &quot;Oh, this is OK&quot;&#8212;before I'll put it in a book. So that's sort of an integral part of the process. So obviously, if you could do that and get an answer in a day or two, well, you know.",change;correspondence;revision;highlight,
 ,DB,"Yeah.",,
 ,RA,"Right.",,
 ,DB,"Right.",correspondence;revision,
 ,RA,"So then I decide, at that point, whether I still need to revise.",correspondence;revision,
 ,DB,"So, in the&#8212;like when the internet first starts coming and you start working, and kind of sending these things back and forth&#8212;was it just Ron Silliman (26:31) who was your kind of partner?",correspondence;revision,
 ,RA,"No.",correspondence;revision,
 ,DB,"Few more?",correspondence;revision,
 ,RA,"I use to send them to more people. Lyn Hejinian, at first, and Bob Perelman, at first, and Lydia Davis, the fiction writer&#8212;she's a friend of mine. And later, Fanny Howe, too.",correspondence;revision,
 ,,"Now, I mostly just send them to Ron, and once in a while, to Lydia. Very rarely to Lyn Hejinian, but still once in a while, like maybe twice a year.",correspondence;revision,
 ,,"So, kind of that number of people has sort of shrunk.",correspondence;revision,
 [27:05],DB,"So you're looking for some sort of affirmation?",correspondence;revision,1625
 ,RA,"Yeah",correspondence;revision,
 ,DB,"Interesting, yeah. Do they give like specific line feedback? Or do they usually just give sort of&#8212;",correspondence;revision,
 ,RA,"Ron does.",correspondence;revision,
 ,DB:," OK.",correspondence;revision,
 ,RA,"I mean, it all&#8212;I could show you. This, I guess, is the kind of&#8212;my screen is dirty&#8212;kind of thing you might want to see.",correspondence;revision,
